theme,start,end,days,peak_return,avg_return
space_satellites,2023-12-29,2023-12-29,1,-0.010898301301860694,-0.010898301301860694
biotech,2024-01-02,2024-01-04,3,0.031673146113236496,0.009994056593642305
pharma,2024-01-02,2024-01-04,3,0.024139686826258923,0.011470835826843799
pharma_largecap,2024-01-02,2024-01-02,1,0.02150333772597905,0.02150333772597905
china_internet,2024-01-03,2024-01-03,1,0.019302962669943385,0.019302962669943385
obesity_glp1_health,2024-01-03,2024-01-03,1,-0.019357309646592158,-0.019357309646592158
utilities_yield,2024-01-03,2024-01-03,1,-0.004880017978377259,-0.004880017978377259
healthcare,2024-01-04,2024-01-04,1,-0.00044394764022349334,-0.00044394764022349334
banks_brokers_exchanges,2024-01-05,2024-01-05,1,0.00799489219498907,0.00799489219498907
insurance,2024-01-05,2024-01-05,1,0.006570718116037766,0.006570718116037766
regional_banks,2024-01-05,2024-01-05,1,0.0209884715891203,0.0209884715891203
ai_apps,2024-01-08,2024-01-08,1,0.041277987550755985,0.041277987550755985
data_centers,2024-01-08,2024-01-08,1,0.039314526133957584,0.039314526133957584
medtech,2024-01-08,2024-01-09,2,0.021182014697567614,0.012785785049963777
medtech_devices,2024-01-09,2024-01-09,1,0.008376869975229968,0.008376869975229968
uranium,2024-01-09,2024-01-16,5,0.09451413384696727,0.03237472736825244
construction_infrastructure,2024-01-10,2024-01-10,1,0.011108240611531752,0.011108240611531752
diagnostics_tools,2024-01-10,2024-01-10,1,-0.0045006873928889616,-0.0045006873928889616
mega_cap_platforms,2024-01-10,2024-01-11,2,0.009788302271238072,0.007949074563234708
business_apps,2024-01-11,2024-01-12,2,0.018780186066062368,0.013126451777952311
workflow_software,2024-01-11,2024-01-11,1,0.019214327644989333,0.019214327644989333
gold_silver_miners,2024-01-12,2024-01-12,1,0.04805821465534739,0.04805821465534739
cloud,2024-01-16,2024-01-16,1,-0.0005369670831108139,-0.0005369670831108139
dev_tools,2024-01-16,2024-01-17,2,0.01769875850513647,0.008464772172985052
restaurants_food,2024-01-17,2024-01-17,1,0.0029732190104762232,0.0029732190104762232
vertical_software,2024-01-17,2024-01-17,1,-0.006957010825352938,-0.006957010825352938
advanced_packaging,2024-01-18,2024-01-19,2,0.04508020623304549,0.03901461729901379
semicap_equipment,2024-01-18,2024-01-22,3,0.04576997913403639,0.03161697294755547
semis,2024-01-18,2024-01-23,4,0.04015799633929141,0.021558552270811118
memory,2024-01-22,2024-01-22,1,0.018238634641683182,0.018238634641683182
memory_storage,2024-01-22,2024-01-22,1,0.016884802869937956,0.016884802869937956
digital_ads_media,2024-01-23,2024-01-29,5,0.029553938383501486,0.012946979891306956
gaming_sports_betting,2024-01-23,2024-01-24,2,0.025204841864028996,0.008329800990924537
oil_services,2024-01-24,2024-01-26,3,0.022598222720083532,0.018033876143140382
semis_compute,2024-01-24,2024-01-24,1,0.001849468277143121,0.001849468277143121
asset_managers_alts,2024-01-25,2024-01-25,1,0.01828384191669759,0.01828384191669759
oil_gas,2024-01-25,2024-01-30,4,0.020497235877259053,0.009810918437641354
biotech_innovation,2024-01-29,2024-01-29,1,0.05728263363527421,0.05728263363527421
renewables_storage,2024-01-29,2024-01-29,1,0.043526947225546016,0.043526947225546016
energy,2024-01-30,2024-01-30,1,0.0006963350418200666,0.0006963350418200666
mega_banks,2024-01-30,2024-01-30,1,0.024302296540067436,0.024302296540067436
medtech,2024-01-31,2024-01-31,1,0.01451907057007766,0.01451907057007766
nuclear_uranium,2024-01-31,2024-02-01,2,0.04787909565328139,0.017140656452898008
utilities_yield,2024-01-31,2024-01-31,1,-0.0050938902581802795,-0.0050938902581802795
nuclear,2024-02-01,2024-02-01,1,0.053930325235438205,0.053930325235438205
restaurants_food,2024-02-01,2024-02-01,1,0.027530074145086333,0.027530074145086333
construction_infrastructure,2024-02-02,2024-02-02,1,0.008128847740256568,0.008128847740256568
datacenter_infra,2024-02-02,2024-02-02,1,0.014134269510609667,0.014134269510609667
power_grid_electrification,2024-02-02,2024-02-02,1,0.0016870060173245955,0.0016870060173245955
electronics_components,2024-02-05,2024-02-05,1,-0.008962324845977964,-0.008962324845977964
medtech,2024-02-05,2024-02-06,2,0.013555122671519024,0.006193984905327084
medtech_devices,2024-02-05,2024-02-06,2,0.024877954083919875,0.009058713525006487
china_internet,2024-02-06,2024-02-06,1,0.07300220952363037,0.07300220952363037
construction_infrastructure,2024-02-07,2024-02-07,1,0.019636906674252393,0.019636906674252393
datacenter_infra,2024-02-07,2024-02-07,1,0.019864138541286852,0.019864138541286852
mega_cap_platforms,2024-02-07,2024-02-07,1,0.015419262784452818,0.015419262784452818
apparel_beauty_lifestyle,2024-02-08,2024-02-08,1,0.022237940627389145,0.022237940627389145
cloud,2024-02-08,2024-02-08,1,0.028838323601863596,0.028838323601863596
cloud_neocloud,2024-02-08,2024-02-08,1,0.07369804375260114,0.07369804375260114
crypto_infrastructure,2024-02-09,2024-02-14,4,0.1145851143138934,0.06653206649514312
semicap_equipment,2024-02-09,2024-02-09,1,0.04533065259573385,0.04533065259573385
semis,2024-02-09,2024-02-09,1,0.020056905637140007,0.020056905637140007
biotech_innovation,2024-02-12,2024-02-12,1,0.04458064771298477,0.04458064771298477
solar,2024-02-12,2024-02-12,1,0.04777699554668913,0.04777699554668913
ai_apps_agents,2024-02-13,2024-02-13,1,-0.0236794620492784,-0.0236794620492784
cybersecurity,2024-02-13,2024-02-13,1,-0.021788043396281803,-0.021788043396281803
managed_care_insurance,2024-02-13,2024-02-13,1,-0.01993156980104644,-0.01993156980104644
cloud_neocloud,2024-02-14,2024-02-14,1,0.07395556215029174,0.07395556215029174
semicap_equipment,2024-02-14,2024-02-14,1,0.03928477640550379,0.03928477640550379
energy,2024-02-15,2024-02-15,1,0.027346450006570613,0.027346450006570613
oil_exploration,2024-02-15,2024-02-16,2,0.03476351877283542,0.019257891553901157
oil_gas,2024-02-15,2024-02-16,2,0.0343168237039181,0.020321051396711712
quantum_computing,2024-02-16,2024-02-20,2,0.014745959942691154,0.007841903551271148
banks_brokers_exchanges,2024-02-20,2024-02-20,1,-0.001238666522892551,-0.001238666522892551
consumer_staples,2024-02-20,2024-02-23,4,0.01281367668912431,0.0050783493033406445
diagnostics_tools,2024-02-21,2024-02-21,1,0.030348893829837742,0.030348893829837742
natural_gas,2024-02-21,2024-02-21,1,0.05704041510930925,0.05704041510930925
oil_gas,2024-02-21,2024-02-21,1,0.022272469648681646,0.022272469648681646
ai_apps,2024-02-22,2024-02-22,1,0.047373305582948236,0.047373305582948236
mega_banks,2024-02-22,2024-02-22,1,0.00829130465705974,0.00829130465705974
restaurants_food,2024-02-22,2024-02-22,1,0.017704354283204507,0.017704354283204507
homebuilders_housing,2024-02-23,2024-02-23,1,0.01211972008621734,0.01211972008621734
retail_consumer,2024-02-23,2024-02-28,4,0.02321877300782006,0.00788808734440636
biotech_innovation,2024-02-26,2024-02-27,2,0.051337817794105615,0.03536270912830483
business_apps,2024-02-26,2024-02-26,1,0.020051590277607056,0.020051590277607056
memory,2024-02-26,2024-02-26,1,0.02515797803538753,0.02515797803538753
construction_infrastructure,2024-02-27,2024-02-29,3,0.013826838134321184,0.009197390643911415
restaurants_food,2024-02-28,2024-02-28,1,0.004277656164499162,0.004277656164499162
homebuilders_housing,2024-02-29,2024-02-29,1,0.020288367021906534,0.020288367021906534
storage,2024-02-29,2024-03-01,2,0.10484695828578701,0.07667504391564423
memory_storage,2024-03-01,2024-03-01,1,0.06919086849891791,0.06919086849891791
networking,2024-03-01,2024-03-01,1,0.040567094795374015,0.040567094795374015
data_centers,2024-03-04,2024-03-04,1,0.04662663242669266,0.04662663242669266
gold_silver_miners,2024-03-04,2024-03-11,6,0.05801764143786583,0.0233735134364482
obesity_glp1_health,2024-03-04,2024-03-04,1,0.06987463966536217,0.06987463966536217
regional_banks,2024-03-05,2024-03-05,1,0.01934833805202039,0.01934833805202039
utilities_yield,2024-03-05,2024-03-05,1,-0.0019440500694977952,-0.0019440500694977952
semis,2024-03-06,2024-03-07,2,0.03429524784095766,0.02889370588446999
storage,2024-03-06,2024-03-06,1,0.01598969047386421,0.01598969047386421
advanced_packaging,2024-03-07,2024-03-07,1,0.03371645607416412,0.03371645607416412
copper_metals,2024-03-08,2024-03-08,1,-0.004900437288275928,-0.004900437288275928
gold,2024-03-08,2024-03-08,1,0.0069370399411111516,0.0069370399411111516
china_internet,2024-03-11,2024-03-12,2,0.04184450810465798,0.03619517816621007
energy,2024-03-11,2024-03-14,4,0.011061419456666196,0.003918169672063503
quantum_computing,2024-03-12,2024-03-12,1,0.10250078340190756,0.10250078340190756
retail,2024-03-12,2024-03-12,1,0.019657802458632596,0.019657802458632596
copper,2024-03-13,2024-03-13,1,0.05823418937965411,0.05823418937965411
copper_metals,2024-03-13,2024-03-15,3,0.03025746547379654,0.010351032158544916
oil_services,2024-03-13,2024-03-19,5,0.022081186520624074,0.01100010243088907
additive_manufacturing,2024-03-14,2024-03-18,3,0.17174517398763833,0.08807945391479095
agriculture_food_inputs,2024-03-15,2024-03-15,1,0.008212721028127475,0.008212721028127475
mega_cap_platforms,2024-03-18,2024-03-18,1,0.018304989230874452,0.018304989230874452
nuclear,2024-03-18,2024-03-18,1,0.05102960350305673,0.05102960350305673
energy,2024-03-19,2024-03-19,1,-0.005350308683905345,-0.005350308683905345
oil_gas,2024-03-19,2024-03-19,1,0.010433956240168591,0.010433956240168591
airlines_travel,2024-03-20,2024-03-20,1,0.03058134463081864,0.03058134463081864
copper_metals,2024-03-20,2024-03-20,1,0.04827766477123797,0.04827766477123797
industrial_automation,2024-03-20,2024-03-20,1,0.01260418895239259,0.01260418895239259
construction_infrastructure,2024-03-21,2024-03-21,1,0.022865142220839657,0.022865142220839657
datacenter_infra,2024-03-21,2024-03-21,1,0.019281647243344812,0.019281647243344812
solar,2024-03-21,2024-03-21,1,0.022500250177788488,0.022500250177788488
cloud_neocloud,2024-03-22,2024-03-25,2,0.03772099732144399,0.007411229144878514
electronics_components,2024-03-22,2024-03-22,1,-0.0010700315932183646,-0.0010700315932183646
memory_storage,2024-03-22,2024-03-22,1,-0.00399760381661323,-0.00399760381661323
airlines_travel,2024-03-25,2024-03-26,2,0.0026046853674820125,0.0020819954437168776
crypto_infrastructure,2024-03-25,2024-03-25,1,0.07279425516013702,0.07279425516013702
additive_manufacturing,2024-03-26,2024-03-26,1,0.045126352843632755,0.045126352843632755
payments,2024-03-26,2024-03-26,1,0.007396783532490909,0.007396783532490909
real_estate_reits,2024-03-27,2024-03-27,1,0.0364105613704501,0.0364105613704501
renewables_storage,2024-03-27,2024-03-27,1,0.06660162641213781,0.06660162641213781
solar,2024-03-27,2024-03-27,1,0.09035536798343517,0.09035536798343517
energy,2024-03-28,2024-03-28,1,0.005754292263909559,0.005754292263909559
gold_silver_miners,2024-03-28,2024-04-15,12,0.05796692391249175,0.014815847750659425
silver,2024-03-28,2024-04-05,6,0.06681669415381111,0.02826887907570513
nuclear_uranium,2024-04-01,2024-04-03,3,0.04673309305270905,0.03646938837599857
energy,2024-04-02,2024-04-04,3,0.014147343661366739,0.0046345500958488205
nuclear,2024-04-03,2024-04-03,1,0.05571538717646644,0.05571538717646644
oil_gas,2024-04-04,2024-04-05,2,0.011139540892361252,0.004307284572992078
oil_integrated,2024-04-04,2024-04-04,1,0.0001942550338275839,0.0001942550338275839
banks_brokers_exchanges,2024-04-08,2024-04-08,1,0.010809421356943126,0.010809421356943126
copper,2024-04-08,2024-04-09,2,0.034894745813672357,0.028722669989747186
copper_metals,2024-04-08,2024-04-15,6,0.015243216033824225,0.00042815410541302356
china_internet,2024-04-09,2024-04-09,1,0.031295774796563036,0.031295774796563036
energy,2024-04-10,2024-04-10,1,-0.004240885454784841,-0.004240885454784841
oil_gas,2024-04-10,2024-04-10,1,0.003023466298209564,0.003023466298209564
dev_tools,2024-04-11,2024-04-11,1,0.020718087338735185,0.020718087338735185
semicap_equipment,2024-04-11,2024-04-11,1,0.023021202867069643,0.023021202867069643
gold,2024-04-12,2024-04-12,1,-0.011045383041986387,-0.011045383041986387
pharma_largecap,2024-04-15,2024-04-17,3,-0.0006495991816406625,-0.0030343098785095674
insurance,2024-04-16,2024-04-16,1,0.0024494353074383337,0.0024494353074383337
managed_care,2024-04-16,2024-04-18,3,0.022360290633868338,0.01465471976832571
restaurants_food,2024-04-16,2024-04-16,1,0.0061802620442632725,0.0061802620442632725
banks_brokers_exchanges,2024-04-17,2024-04-23,5,0.019551483205452528,0.013066795172558422
mega_banks,2024-04-17,2024-04-17,1,0.01013379264203981,0.01013379264203981
consumer_staples,2024-04-18,2024-04-19,2,0.007406184874258148,0.0056819861536001135
pharma,2024-04-19,2024-04-19,1,0.010901840443347433,0.010901840443347433
mega_banks,2024-04-22,2024-04-22,1,0.020045851163895456,0.020045851163895456
regional_banks,2024-04-22,2024-04-24,3,0.018722902098060663,0.011606743020111538
homebuilders_housing,2024-04-23,2024-04-23,1,0.02972792497562647,0.02972792497562647
payments,2024-04-23,2024-04-23,1,0.019377587876906934,0.019377587876906934
china_internet,2024-04-24,2024-04-26,3,0.042114845385409855,0.0201595464910387
natural_gas,2024-04-24,2024-04-24,1,0.014493002303616704,0.014493002303616704
consumer_internet,2024-04-25,2024-04-25,1,0.004559234530240406,0.004559234530240406
oil_gas,2024-04-25,2024-04-25,1,0.00931685327608735,0.00931685327608735
semis,2024-04-25,2024-04-26,2,0.02014929822845408,0.02008368395584405
ai_apps,2024-04-26,2024-04-29,2,0.0684647300664501,0.04052913330934912
nuclear,2024-04-29,2024-04-29,1,0.04683175771620007,0.04683175771620007
renewables_storage,2024-04-29,2024-05-03,5,0.056681465159038415,0.019643672420695264
consumer,2024-04-30,2024-04-30,1,-0.004455309393782599,-0.004455309393782599
restaurants,2024-04-30,2024-04-30,1,-0.004085175701416722,-0.004085175701416722
restaurants_food,2024-04-30,2024-04-30,1,-0.0024559054618704806,-0.0024559054618704806
biotech_innovation,2024-05-01,2024-05-01,1,0.05241312733868332,0.05241312733868332
diagnostics_tools,2024-05-01,2024-05-01,1,0.03616673495841493,0.03616673495841493
nuclear_uranium,2024-05-01,2024-05-01,1,0.01544433243146529,0.01544433243146529
china_internet,2024-05-02,2024-05-03,2,0.08556154161875414,0.04778514563350161
consumer_internet,2024-05-02,2024-05-02,1,0.03713284981102895,0.03713284981102895
gaming_sports_betting,2024-05-02,2024-05-02,1,0.03528079459737869,0.03528079459737869
utilities_yield,2024-05-03,2024-05-03,1,0.014909500522681,0.014909500522681
ai_apps,2024-05-06,2024-05-06,1,0.04128755063577678,0.04128755063577678
ai_apps_agents,2024-05-06,2024-05-06,1,0.03761004188269218,0.03761004188269218
construction_infrastructure,2024-05-06,2024-05-06,1,0.018106827717757824,0.018106827717757824
healthcare,2024-05-07,2024-05-13,5,0.022763097177703546,0.010987851726577326
managed_care_insurance,2024-05-07,2024-05-13,5,0.02182934883839876,0.013704611900897995
medtech_devices,2024-05-07,2024-05-07,1,0.00849513031580599,0.00849513031580599
networking,2024-05-08,2024-05-08,1,0.0168086895917617,0.0168086895917617
power_grid_electrification,2024-05-08,2024-05-08,1,0.00703283931478189,0.00703283931478189
gold_silver_miners,2024-05-09,2024-05-09,1,0.06768089714171802,0.06768089714171802
asset_managers,2024-05-10,2024-05-10,1,0.00569773158282045,0.00569773158282045
asset_managers_alts,2024-05-10,2024-05-10,1,0.001168728548813151,0.001168728548813151
restaurants_food,2024-05-10,2024-05-10,1,0.03406349749400841,0.03406349749400841
apparel_beauty_lifestyle,2024-05-13,2024-05-14,2,0.022614578551957594,0.01739014296696623
real_estate_reits,2024-05-14,2024-05-14,1,0.017649377401775117,0.017649377401775117
storage,2024-05-14,2024-05-14,1,0.026049391903996418,0.026049391903996418
copper_metals,2024-05-15,2024-05-21,5,0.040723923679045156,0.015201689774454255
data_centers,2024-05-15,2024-05-15,1,0.05759694475228191,0.05759694475228191
gold_silver_miners,2024-05-15,2024-05-15,1,0.019085498714142196,0.019085498714142196
china_internet,2024-05-16,2024-05-17,2,0.029509292815012675,0.021695431137858764
diagnostics_tools,2024-05-16,2024-05-16,1,0.008375484100552917,0.008375484100552917
networking_optical,2024-05-16,2024-05-16,1,0.015663895992448013,0.015663895992448013
copper,2024-05-17,2024-05-17,1,0.039106426546976124,0.039106426546976124
crypto_infrastructure,2024-05-20,2024-05-23,4,0.07485442969554797,0.0075582630316474875
gold_silver_miners,2024-05-20,2024-05-20,1,0.023516451642167077,0.023516451642167077
semis,2024-05-20,2024-05-24,5,0.023857789359201163,0.007516321327550162
cloud_neocloud,2024-05-21,2024-05-23,3,0.01720074418680026,-0.001095940900845559
semis_compute,2024-05-22,2024-05-22,1,0.011933953578946669,0.011933953578946669
electronics_components,2024-05-23,2024-05-23,1,0.0032110248050353485,0.0032110248050353485
semicap_equipment,2024-05-24,2024-05-24,1,0.018688378786349276,0.018688378786349276
solar,2024-05-24,2024-05-24,1,0.07930505812292936,0.07930505812292936
advanced_packaging,2024-05-28,2024-05-28,1,0.006997369654446565,0.006997369654446565
energy,2024-05-28,2024-05-31,4,0.02917040564081392,0.010454945707316062
nuclear_uranium,2024-05-28,2024-05-28,1,0.06736306016715292,0.06736306016715292
apparel_beauty_lifestyle,2024-05-29,2024-05-29,1,-0.007519368506640992,-0.007519368506640992
renewables_storage,2024-05-29,2024-05-29,1,-0.01565907719188935,-0.01565907719188935
storage,2024-05-29,2024-05-29,1,0.007137383582836808,0.007137383582836808
construction_infrastructure,2024-05-30,2024-05-30,1,0.017077586259265292,0.017077586259265292
utilities_yield,2024-05-30,2024-05-30,1,0.018325844037750328,0.018325844037750328
oil_services,2024-05-31,2024-05-31,1,0.02517820143451262,0.02517820143451262
real_estate_reits,2024-05-31,2024-05-31,1,0.02189679718985866,0.02189679718985866
consumer,2024-06-03,2024-06-03,1,0.00576622160872368,0.00576622160872368
restaurants_food,2024-06-03,2024-06-05,3,0.023488586723954596,0.008289389485350738
retail_consumer,2024-06-03,2024-06-03,1,0.014615946365385747,0.014615946365385747
crypto_infrastructure,2024-06-04,2024-06-13,8,0.0766654313677123,0.0311910607839983
pharma_largecap,2024-06-04,2024-06-04,1,0.008114312988568446,0.008114312988568446
diagnostics_tools,2024-06-05,2024-06-05,1,0.04145548393016602,0.04145548393016602
drones_autonomy,2024-06-05,2024-06-05,1,0.048341620351097785,0.048341620351097785
cloud_neocloud,2024-06-06,2024-06-06,1,0.03227852447189201,0.03227852447189201
fintech,2024-06-06,2024-06-06,1,0.018510507999041387,0.018510507999041387
consumer_internet,2024-06-07,2024-06-07,1,-0.0016204197561096897,-0.0016204197561096897
mega_cap_platforms,2024-06-07,2024-06-07,1,0.002582667111410021,0.002582667111410021
pharma,2024-06-07,2024-06-07,1,0.003547809561785786,0.003547809561785786
data_centers,2024-06-10,2024-06-10,1,0.024081421429366916,0.024081421429366916
semicap_equipment,2024-06-10,2024-06-12,3,0.0376199754609603,0.020539086825924643
cloud_neocloud,2024-06-11,2024-06-20,7,0.04779471167541715,0.021089395865104443
storage,2024-06-13,2024-06-13,1,0.018028363529898846,0.018028363529898846
cybersecurity,2024-06-14,2024-06-14,1,0.0012407004707468059,0.0012407004707468059
mega_cap_platforms,2024-06-14,2024-06-14,1,0.013830891085648042,0.013830891085648042
advanced_packaging,2024-06-17,2024-06-18,2,0.03058137199991494,0.028209666343142772
electronics_components,2024-06-17,2024-06-17,1,0.026869453572235392,0.026869453572235392
semicap_equipment,2024-06-18,2024-06-18,1,0.020861242131429952,0.020861242131429952
semis,2024-06-18,2024-06-18,1,0.017298677494887702,0.017298677494887702
copper_metals,2024-06-20,2024-06-20,1,0.023179080704082488,0.023179080704082488
gold_silver_miners,2024-06-20,2024-06-20,1,0.03319135079231,0.03319135079231
agriculture_food_inputs,2024-06-21,2024-06-21,1,0.00638325199806733,0.00638325199806733
consumer_staples,2024-06-21,2024-06-21,1,0.004336591369238141,0.004336591369238141
defense,2024-06-21,2024-06-21,1,0.010414426041313946,0.010414426041313946
banks_brokers_exchanges,2024-06-24,2024-06-24,1,0.013476087603601625,0.013476087603601625
oil_gas,2024-06-24,2024-06-28,5,0.02680245664830687,0.0050910140352976915
regional_banks,2024-06-24,2024-06-24,1,0.017813960266859472,0.017813960266859472
energy,2024-06-25,2024-06-25,1,0.005705644588290517,0.005705644588290517
nuclear_uranium,2024-06-25,2024-06-25,1,0.035272220584521174,0.035272220584521174
oil_services,2024-06-25,2024-06-28,4,0.011257958866168085,0.004511935049965841
autos,2024-06-26,2024-06-26,1,0.038099528702001006,0.038099528702001006
dev_tools,2024-06-26,2024-07-01,4,0.038420792838159745,0.020877205148142113
nuclear,2024-06-26,2024-06-26,1,-0.015851998558624125,-0.015851998558624125
ai_apps_agents,2024-06-27,2024-06-27,1,0.02950568052197812,0.02950568052197812
cybersecurity,2024-06-27,2024-06-27,1,0.04335119355659726,0.04335119355659726
semicap_equipment,2024-06-28,2024-06-28,1,0.013749469993933977,0.013749469993933977
crypto_infrastructure,2024-07-01,2024-07-01,1,0.06511448075803686,0.06511448075803686
digital_ads_media,2024-07-01,2024-07-01,1,0.0012477876822641824,0.0012477876822641824
autos,2024-07-02,2024-07-02,1,0.032896474370754006,0.032896474370754006
banks_brokers_exchanges,2024-07-02,2024-07-02,1,0.01228849601865425,0.01228849601865425
robotics,2024-07-02,2024-07-02,1,0.015581685129381618,0.015581685129381618
advanced_packaging,2024-07-03,2024-07-03,1,0.01327690810554141,0.01327690810554141
gold_silver_miners,2024-07-03,2024-07-05,2,0.04147882308536685,0.03671935758547626
semicap_equipment,2024-07-03,2024-07-03,1,0.014253240312131717,0.014253240312131717
copper_metals,2024-07-05,2024-07-05,1,0.01946547952067594,0.01946547952067594
mega_cap_platforms,2024-07-05,2024-07-05,1,0.013473994688975137,0.013473994688975137
semicap_equipment,2024-07-08,2024-07-08,1,0.025002575724990164,0.025002575724990164
semis,2024-07-08,2024-07-09,2,0.02201145988526497,0.00940344821690279
semis_compute,2024-07-08,2024-07-08,1,0.027063376747785355,0.027063376747785355
china_internet,2024-07-09,2024-07-09,1,0.02652092117556571,0.02652092117556571
consumer_internet_marketplaces,2024-07-09,2024-07-09,1,0.022424557462727597,0.022424557462727597
gold,2024-07-10,2024-07-10,1,0.031718211074140905,0.031718211074140905
gold_silver_miners,2024-07-10,2024-07-11,2,0.037221127367716975,0.036908365849160185
silver,2024-07-10,2024-07-10,1,0.03599670366846963,0.03599670366846963
homebuilders_housing,2024-07-11,2024-07-26,12,0.06001063457473531,0.012864094541556912
real_estate_reits,2024-07-11,2024-07-11,1,0.03350983964983424,0.03350983964983424
networking_optical,2024-07-12,2024-07-12,1,0.01909416661547583,0.01909416661547583
renewables_storage,2024-07-12,2024-07-12,1,0.04912837505612272,0.04912837505612272
drones_autonomy,2024-07-15,2024-07-15,1,0.034408619182719695,0.034408619182719695
oil_services,2024-07-15,2024-07-15,1,0.037650038290620504,0.037650038290620504
quantum_computing,2024-07-15,2024-07-15,1,0.04972609763141974,0.04972609763141974
construction_infrastructure,2024-07-16,2024-07-16,1,0.0401791760003032,0.0401791760003032
transport_logistics,2024-07-16,2024-07-16,1,0.041888448736232306,0.041888448736232306
real_estate_reits,2024-07-17,2024-07-17,1,0.0067292710624274,0.0067292710624274
regional_banks,2024-07-17,2024-07-23,5,0.017278112048418733,0.004262559414886811
defense_aerospace,2024-07-18,2024-07-18,1,-0.005724921977445856,-0.005724921977445856
oil_gas,2024-07-18,2024-07-18,1,0.0022030323871554294,0.0022030323871554294
cloud_neocloud,2024-07-19,2024-07-19,1,0.027595418249112824,0.027595418249112824
crypto_infrastructure,2024-07-19,2024-07-19,1,0.05856341857630617,0.05856341857630617
asset_managers_alts,2024-07-22,2024-07-22,1,0.016798188189493444,0.016798188189493444
industrial_automation,2024-07-22,2024-07-22,1,0.017327988729049938,0.017327988729049938
defense,2024-07-23,2024-07-25,3,0.022179664245294835,0.008337154302239011
defense_aerospace,2024-07-23,2024-07-25,3,0.039378791766044155,0.012829295457468122
pharma,2024-07-24,2024-07-24,1,0.01875226748783143,0.01875226748783143
pharma_largecap,2024-07-24,2024-07-24,1,0.011011649733303803,0.011011649733303803
utilities_yield,2024-07-24,2024-07-24,1,-0.010194664267722607,-0.010194664267722607
aerospace,2024-07-25,2024-07-25,1,0.032141877282205515,0.032141877282205515
diagnostics_tools,2024-07-26,2024-07-30,3,0.016331732014161857,0.011339323195950657
space_satellites,2024-07-26,2024-07-26,1,0.04071612895211599,0.04071612895211599
pharma,2024-07-29,2024-07-29,1,-0.0032580048316943723,-0.0032580048316943723
pharma_largecap,2024-07-29,2024-07-29,1,-0.00023582130815449353,-0.00023582130815449353
managed_care,2024-07-30,2024-07-30,1,0.028854824869774937,0.028854824869774937
managed_care_insurance,2024-07-30,2024-07-30,1,0.03536554957445734,0.03536554957445734
datacenter_infra,2024-07-31,2024-07-31,1,0.024472989562633312,0.024472989562633312
industrial_automation,2024-07-31,2024-07-31,1,0.013062466575770315,0.013062466575770315
oil_services,2024-07-31,2024-07-31,1,0.017705955179176374,0.017705955179176374
datacenter_reits_towers,2024-08-01,2024-08-02,2,0.026973358544688558,0.01885107286616633
power_grid_electrification,2024-08-01,2024-08-01,1,-0.017370259398106404,-0.017370259398106404
utilities_yield,2024-08-01,2024-08-07,5,0.011213603820765972,-0.006102354443468754
consumer_staples,2024-08-02,2024-08-05,2,0.006410496572133106,-0.0062314357524794525
retail_consumer,2024-08-05,2024-08-05,1,-0.02339576670903991,-0.02339576670903991
data_centers,2024-08-06,2024-08-06,1,0.042193353290305345,0.042193353290305345
power_grid_electrification,2024-08-06,2024-08-06,1,0.013740222850266269,0.013740222850266269
real_estate_reits,2024-08-06,2024-08-06,1,0.023126677875849082,0.023126677875849082
oil_gas,2024-08-07,2024-08-07,1,0.007289696670741795,0.007289696670741795
pharma_largecap,2024-08-07,2024-08-07,1,-0.009464406808717593,-0.009464406808717593
ai_apps_agents,2024-08-08,2024-08-09,2,0.06122203529748474,0.031991466862069814
medtech,2024-08-08,2024-08-08,1,0.02342691386928536,0.02342691386928536
medtech_devices,2024-08-08,2024-08-08,1,0.034683501280985365,0.034683501280985365
defense,2024-08-09,2024-08-09,1,0.014653887786920578,0.014653887786920578
fintech_payments,2024-08-09,2024-08-14,4,0.028857493585840395,0.009308605154536213
gold_silver_miners,2024-08-12,2024-08-21,8,0.04146672967922423,0.018362463058488484
oil_exploration,2024-08-12,2024-08-12,1,0.018134254080998176,0.018134254080998176
oil_gas,2024-08-12,2024-08-12,1,0.011588742823527778,0.011588742823527778
cloud,2024-08-13,2024-08-13,1,0.03637405544227138,0.03637405544227138
semis,2024-08-13,2024-08-15,3,0.049401075288850946,0.028644352651377502
asset_managers,2024-08-14,2024-08-14,1,0.019904613911157325,0.019904613911157325
mega_cap_platforms,2024-08-14,2024-08-14,1,0.002378221992445496,0.002378221992445496
electronics_components,2024-08-15,2024-08-15,1,0.04517931781965527,0.04517931781965527
semis_compute,2024-08-15,2024-08-15,1,0.05048541684412395,0.05048541684412395
retail_consumer,2024-08-16,2024-08-16,1,0.011364325271709629,0.011364325271709629
silver,2024-08-16,2024-08-20,3,0.03523307828604562,0.022930564045764115
consumer_internet_marketplaces,2024-08-19,2024-08-19,1,0.019308049387610233,0.019308049387610233
managed_care_insurance,2024-08-20,2024-08-22,3,0.016574071929002177,0.0026375060242527517
lithium_battery_materials,2024-08-21,2024-08-21,1,0.060501542217843096,0.060501542217843096
renewables_storage,2024-08-21,2024-08-21,1,0.051570943286681194,0.051570943286681194
defense,2024-08-22,2024-08-22,1,0.0004321938165769637,0.0004321938165769637
medtech,2024-08-22,2024-08-22,1,0.004368677688016548,0.004368677688016548
airlines_travel,2024-08-23,2024-08-23,1,0.033610900166361556,0.033610900166361556
