steps,progress_pct,rollout_avg_reward,rollout_avg_abs_reward,loss_total,loss_pi,loss_v,entropy,approx_kl,clipfrac,sps
1843200.0,73.728,0.003288916079327464,0.0034849492367357016,0.0003517013479722664,0.001543852269727116,0.00044199898972389445,0.4710501362880071,0.014713096660367833,0.14674479166666668,2432.494307491209
1855488.0,74.21952,0.003221614984795451,0.003361632116138935,0.0004140676792303566,0.0017017540948775908,0.00021481852842650067,0.46503187268972396,0.013059680212366705,0.149853515625,2432.463285207793
1867776.0,74.71104,0.0032065685372799635,0.0033548215869814157,0.0014393893938783246,0.0027019398015302918,0.00024696646347971787,0.4620111420750618,0.014252180753586193,0.15380859375,2432.4006546347846
1880064.0,75.20256,0.003166133537888527,0.0033547121565788984,-0.00023747808639503395,0.0009668401093222201,0.0003842083064834393,0.465474113697807,0.01333190051470107,0.13253580729166667,2432.4158295366483
1892352.0,75.69408,0.0033134452532976866,0.0034528912510722876,0.0008215056596479069,0.001913691001633803,0.0006332023195985433,0.4695955108851194,0.012886143872553173,0.14619140625,2432.3675234824213
1904640.0,76.1856,0.0031850431114435196,0.0033162664622068405,0.0027039612551258566,0.0038898866332601756,0.0005017649245928624,0.4789360168079535,0.013712064657981197,0.15037434895833332,2432.4835095587064
1916928.0,76.67712,0.002862982451915741,0.003000217257067561,-0.00014385030129536366,0.0012294768957265964,0.00024014044950793808,0.4977991607040167,0.014345652319995376,0.15530598958333333,2432.5149899651747
1929216.0,77.16864,0.002777090994641185,0.0029690114315599203,0.0013578317336699305,0.0028241977483655016,0.00015525423450526432,0.5146644352624814,0.014034216631747162,0.152685546875,2432.554770069022
1941504.0,77.66016,0.0028224624693393707,0.002972220303490758,0.000554376714474832,0.0019718717162807782,0.0002080304394136571,0.5071701783686876,0.011163361491829468,0.13942057291666668,2432.6605212885443
1953792.0,78.15168,0.0029203833546489477,0.003208336653187871,-0.0003855123073056651,0.001062656172628825,0.00019285908450304609,0.5148660062501828,0.011492393250227906,0.12911783854166667,2432.7838948668095
1966080.0,78.6432,0.002716177375987172,0.0029214639216661453,-0.00036200626200297845,0.0011021533437694112,0.00016600803119217744,0.5157212144384782,0.013021227820233131,0.14500325520833332,2432.788066763922
1978368.0,79.13472,0.002851068275049329,0.003046104684472084,-0.0007855726165871601,0.0006474709002456318,0.00014979699793305675,0.5026472439368566,0.014585169405715229,0.14724934895833333,2432.712339058687
1990656.0,79.62624,0.0033168161753565073,0.003540941746905446,0.0012447820935146106,0.0025501767348032446,0.00032474347299285,0.48925530997415384,0.010643772914772854,0.131787109375,2432.8426828060956
2002944.0,80.11776,0.0034307457972317934,0.00395380100235343,0.0007784033286346433,0.00218090641622742,0.0002135979822317798,0.5031007149567207,0.015569146773971927,0.157275390625,2432.941977049823
2015232.0,80.60928,0.0030935804825276136,0.0033103765454143286,-0.0010408051583605507,0.0003678839808950822,0.00016403725703639793,0.49690261818468573,0.015132143058387252,0.14495442708333334,2433.1239097046
2027520.0,81.1008,0.0030411079060286283,0.0032141711562871933,8.583564534395313e-05,0.0013979674899019302,0.00035823691857027974,0.49708344240983326,0.012085015242337249,0.13935546875,2433.1163122567295
2039808.0,81.59232,0.0031115750316530466,0.0032751348335295916,0.0009630822285544127,0.0022150443925056606,0.00041234473516548554,0.48604483120143416,0.013019062573827492,0.13684895833333333,2432.9710445397927
2052096.0,82.08384,0.0036546376068145037,0.0038391242269426584,-0.0004946292853370929,0.0007907805207651109,0.0001681988601073196,0.4565030875305335,0.01070570823988722,0.12589518229166666,2432.9921893291953
2064384.0,82.57536,0.0034123901277780533,0.0035417929757386446,0.0014039583431440406,0.0025647649289264034,0.00040348594890626067,0.45418315852681795,0.012006777390100372,0.14970703125,2432.9752878189383
2076672.0,83.06688,0.0022764557506889105,0.0025473979767411947,0.0004965595071553253,0.0019134788230682413,0.0001641784725203858,0.49966951658328373,0.014733541599707679,0.1576171875,2433.1370078318587
2088960.0,83.5584,0.002351385774090886,0.002785816788673401,-0.0013217279954308955,9.798904454025129e-05,0.00017811851615382086,0.5029255283375581,0.012864192309401308,0.14143880208333334,2433.01122178479
2101248.0,84.04992,0.0024864368606358767,0.0028936241287738085,0.0012232862563299326,0.002615503699053079,0.0001953490963690759,0.4966306212047736,0.014291663276768911,0.16316731770833334,2433.067339177173
2113536.0,84.54144,0.002833780599758029,0.003291620872914791,-0.0002969364623519747,0.000940473098307848,0.00025126435205796347,0.4543471651772658,0.015949249531452856,0.16380208333333332,2433.1924872726986
2125824.0,85.03296,0.002663621911779046,0.0031240845564752817,-0.0008943637139357936,0.00042040916547800105,0.00016943405638206361,0.46649666093289854,0.011504153103063193,0.13829752604166667,2433.2418970195054
2138112.0,85.52448,0.0030591022223234177,0.003391266567632556,0.002154058023976783,0.0032834548910614103,0.0002772568557096141,0.4226751117656628,0.014753526255177955,0.1529296875,2433.2423882522726
2150400.0,86.016,0.0032156624365597963,0.0036663829814642668,0.0015006141164728129,0.0026175024938614416,0.00034570038102780626,0.4299127964923779,0.014824164098051066,0.14619140625,2433.255663262034
2162688.0,86.50752,0.0030099686700850725,0.0033466836903244257,-0.0004279678910582637,0.0006936411489732563,0.00033932161237923235,0.4304233024517695,0.012481163653622692,0.1384765625,2433.3921680930957
2174976.0,86.99904,0.0032783213537186384,0.0035253081005066633,0.0015002575387673763,0.0026420526575141896,0.0003059687395458847,0.4315932153413693,0.016222113468878283,0.16082356770833334,2433.4243047171713
2187264.0,87.49056,0.0032638784032315016,0.003474633442237973,0.0016901770077917414,0.0028426752658560874,0.00022170045813254546,0.4211161176363627,0.01322946496560083,0.14716796875,2433.556632433777
2199552.0,87.98208,0.0032204973977059126,0.003378915833309293,-0.00015460803697351367,0.0008952406293246895,0.0003484106153943382,0.4080179629226526,0.011319811661572506,0.140283203125,2433.6033921879625
2211840.0,88.4736,0.00318608689121902,0.003357957350090146,0.001645603844129558,0.002777231971655662,0.0001739204036312003,0.40619610734283923,0.014151000208221376,0.15330403645833332,2433.6368963472473
2224128.0,88.96512,0.003138408064842224,0.003360676346346736,0.001558789659611648,0.0026207397944138697,0.0002595048263174249,0.3972342569380999,0.015176579033141024,0.1623046875,2433.6918846613657
2236416.0,89.45664,0.0032961973920464516,0.003459306200966239,0.0002623175544916497,0.0012599968894695243,0.00038127589044355167,0.39610573661824067,0.015164582016101729,0.14342447916666667,2433.717048764907
2248704.0,89.94816,0.003125767456367612,0.0033136887941509485,0.0013419833111887177,0.002385892261130114,0.0003187204268518447,0.40108976724247136,0.01680442280388282,0.1603515625,2433.590736355529
2260992.0,90.43968,0.00286150467582047,0.003029926447197795,0.0015582964556718555,0.002520401545916684,0.0005082010640762747,0.4054018944501877,0.014025633815132702,0.15242513020833334,2433.3516567052884
2273280.0,90.9312,0.002771383384242654,0.0030090755317360163,0.002349144070467446,0.0035302097695724417,0.00017769457760247558,0.42330432670811813,0.015036911317535366,0.156396484375,2433.33886412139
2285568.0,91.42272,0.0028391757514327765,0.003012559376657009,0.00020720277049501116,0.0013911609693119922,0.00015202562338648324,0.4199903640896082,0.013884122469850506,0.15174153645833333,2433.352382693501
2297856.0,91.91424,0.002981599187478423,0.003262055106461048,0.0012611830917497477,0.0024505437933839856,0.0002517007928569607,0.4384037004162868,0.01454200180596672,0.16101888020833333,2433.444694882209
2310144.0,92.40576,0.002749855862930417,0.002959849312901497,-0.0012968938763757857,-9.193386843738456e-05,0.00016083891614471213,0.4284598401437203,0.011870433226188954,0.141162109375,2433.4486311792175
2322432.0,92.89728,0.0029059769585728645,0.0031109906267374754,0.0018592535750940442,0.003015646920539439,0.00018254838851134992,0.41588920491437115,0.016130663516620795,0.16033528645833334,2433.3953796869237
2334720.0,93.3888,0.0034184306859970093,0.003628653706982732,0.0022507569781737404,0.003284843952860683,0.00028756535830325446,0.3926231907059749,0.011678717244649306,0.15504557291666668,2433.402045710597
2347008.0,93.88032,0.003659551963210106,0.0041325571946799755,0.004458869296164873,0.0054272620919315765,0.00039987411904197266,0.38944332698980966,0.016325736073000977,0.16652018229166668,2433.4617848669955
2359296.0,94.37184,0.00321971089579165,0.0034391211811453104,0.00300203960359795,0.004119732273587336,0.00018500166618954002,0.4033978150536617,0.017124742841891322,0.16534830729166666,2433.433315116708
2371584.0,94.86336,0.003158560721203685,0.0033046191092580557,0.0003338747745146975,0.00143061625227953,0.00033075749979616376,0.42070672983924545,0.013065989180662048,0.14443359375,2433.3682810920586
2383872.0,95.35488,0.0031834605615586042,0.0033502839505672455,0.002281619172329859,0.003377554394925634,0.0002437303712213179,0.4059333970149358,0.015351793964509853,0.16456705729166668,2433.312963148464
2396160.0,95.8464,0.003745696507394314,0.003930379170924425,0.0005340781921404414,0.0015494302924101552,0.00019542847100334864,0.37102205281456313,0.015131272602593527,0.1447265625,2433.2509606731232
2408448.0,96.33792,0.0034745403099805117,0.0035966893192380667,0.0001803817562176846,0.0011992707169459513,0.000261594494501575,0.38322871799270314,0.015600784129734773,0.14778645833333334,2433.3172350648147
2420736.0,96.82944,0.0023960962425917387,0.0026532139163464308,0.0026407003266892084,0.0037552644576256474,0.00024771843336566233,0.4128077818701665,0.015303259595142057,0.16022135416666666,2433.2869528251867
2433024.0,97.32096,0.0024907540064305067,0.002909241244196892,-7.077174426134055e-05,0.0010997028943772118,0.00015960431076867583,0.4167589594920476,0.012173515773611143,0.13199869791666666,2433.143864469856
2445312.0,97.81248,0.0026042060926556587,0.0030182248447090387,0.0019324281483325953,0.0030191473565840472,0.0002386955777789505,0.4020223390311003,0.015867280287784523,0.15729166666666666,2433.035594145324
2457600.0,98.304,0.0029873389285057783,0.0034389467909932137,-0.000920609323172054,9.166675930221876e-05,0.0002537693197155022,0.37972015105187895,0.012983396458245504,0.135888671875,2433.0968745291384
2469888.0,98.79552,0.002807068871334195,0.003244284773245454,-0.00023966058239845248,0.0006957681927209099,0.0004624488741076978,0.3888844195753336,0.012618293601553887,0.141064453125,2433.0951487478806
2482176.0,99.28704,0.0031439352314919233,0.003462129505351186,0.0018361434359879544,0.0027816481228607397,0.00024473986735150296,0.3559581842273474,0.013748591026524083,0.13904622395833333,2433.1076814239777
2494464.0,99.77856,0.003336881985887885,0.0037798567209392786,0.0018353269202634691,0.0023820892597238223,0.0009311800353316357,0.3374507532765468,0.0171156781463651,0.15289713541666666,2433.2091228941276
2500008.0,100.0,0.0031216656789183617,0.003385890508070588,-0.00413337154366838,-0.0032458296130326663,0.00018162850392400287,0.32611865428361025,0.012959690546003086,0.14752773290330715,2433.0437056256483
